platinumProductReferenceId,platinumProductType,workingDay,isTaxFree,header1,header2,breadcrumb,jobDetails,sortNo,name,seoName,loyaltyPointValue,thumbnailImageName,currency,price,referenceCode,oldSystemId,isActive,comparisonPriceCurrency,comparisonPrice,notes,shortDescription,longDescription,costOfGoodsCurrency,costOfGoods,promotionType,seoTitle,metaKeywords,metaDescription,smartSearchKeywords,quantityInStock,_GUID_,_PK_,platinumProductVendorId,platinumProductLayout,extraCopyDiscount,isAssemblyNeeded,upsellingProductCouponId01,upsellingProductCouponId02,upsellingProductCouponId03,upsellingProductCouponId04,upsellingProductCouponId05,frameThickness,shortName,isHidden,previewDetails,width,height,sizeDescription,manufacturingDepartment,masterProductId,platinumProductSubType,isPerfectlyClearNeeded,manufacturingDeptByCountry,Thickness38ProductId,isPriceDependOnPages,treatQuantityAsPages,applySinglePagesRate,previewDetailsMarketing,correspondingCouponProductId,upsellingProductCouponId06,price_bk,extraCopyDiscount_bk,createdBy,dateCreated,modifiedBy,dateModified,iconFilterGroupId,iconFilterId,sizeName,skuBase,shippingRefId,printFormatRef,printFormatVersion,tmpShippingCharge_standard,tmpShippingCharge_2d_first,tmpShippingCharge_2d_second,tmpShippingCharge_nextd_first,tmpShippingCharge_nextd_second,tmpShippingChargeIntl_standard,tmpShippingChargeIntl_2d_first,tmpShippingChargeIntl_2d_second,tmpShippingChargeIntl_nextd_first,tmpShippingChargeIntl_nextd_second,themeGroupDefault,iconUrl,attribute01,attribute02,attribute03,powerReviewId,voucherUpgradeDiscount,pricingStrategy,silverJobData,priceByQtyId,onlyStandardShipping,shippingChargeForDeliveryPage,material,sku,availableShippingMethods,packOfQty,displayName,colorName,availableEditors,productExtendedDetailsId,platinumProductSuperType,skuTest,productPageSizeImg,productPageId,productFeedTitle,productFeedMainProductPage
PB_SoftCover_8x8_60pp,1,0,0,,,,,39204,20cm x 20cm Soft Cover Photobook (60 p.),,0,,1,51.950,PB_SoftCover_8x8_60pp,0,1,1,0.00,,,,3,0.00,0,,,,,0,e0181f49-5e47-4bef-8a97-0000a4b7f4af,2457,2,3,35.33,1,ad60cb07-7106-4eb6-89b3-6dfac2415b6b,6db6f109-4a83-4620-af76-e784491f0630,9ff0b3f7-1b44-41f5-ab2f-06606c3f6061,576a5a70-09f8-49e4-a8b3-0471a2015b2d,e736a913-ca82-41eb-a015-1e28dee2f5e5,0,20cm x 20cm Soft Cover Photobook (60 p.),0,,198,198,60 pages,1,ebffac4e-ee04-43f9-99ca-e233c87cd5de,102,0,,00000000-0000-0000-0000-000000000000,1,0,0,NULL,00000000-0000-0000-0000-000000000000,60e2c264-2f0e-479f-8183-bc2ea298cecf,NULL,0.00,Altash Ahmed,2018-04-30 12:52:25.570,Sudhir Bhasin (Pix UK CSR),2023-11-07 13:15:04.743,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Square Soft Cover,PB_SoftCover_8x8,PBSoft_8x8,PB_SoftCover_8x8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,Square 20x20cm,,60,00000000-0000-0000-0000-000000000000,0.00,0,Material=Standard,00000000-0000-0000-0000-000000000000,0,"{""DateEpoch"":1762756459,""ShippingCharges"":[{""Date"":null,""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":1,""Charge"":14.99},{""Date"":""2021-02-17 15:38"",""ShippingMethodId"":""e6ec9798-c710-4b14-92ad-d42a870b1d5c"",""ShippingMethodName"":""NEXT-DAY International"",""Quantity"":1,""Charge"":19.62},{""Date"":""2021-09-23 11:31"",""ShippingMethodId"":""096ce0d3-20fd-4451-839f-023cf4c33720"",""ShippingMethodName"":""2-DAY International"",""Quantity"":1,""Charge"":18.50},{""Date"":""2023-12-22 12:17"",""ShippingMethodId"":""329b7ec6-1796-4a45-896d-1b5d4a11dec6"",""ShippingMethodName"":""Priority"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":1,""Charge"":4.99},{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""Expedited"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:33"",""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""Rush"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:34"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":1,""Charge"":7.99}]}",,PIXPBKSCVSTD02000200001306000000000,"[""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""b9c548e8-daf5-4879-b56a-332e70d1689f"",""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""329b7ec6-1796-4a45-896d-1b5d4a11dec6""]",1,20cm x 20cm Soft Cover Photobook (60 p.),,[2],00000000-0000-0000-0000-000000000000,NULL,NULL,/images/admin/ppproductsize/pb_softcover_8x8_60pp_1730904566.webp,00000000-0000-0000-0000-000000000000,Photo Books,023d0cc1-08b3-46ef-a7a7-9f629e5377e5
FramedTile_10x8_White,430,NULL,0,NULL,NULL,NULL,NULL,0,Framed Tile 25cm x 20cm (White),NULL,NULL,,1,29.950,FramedTile_10x8_White,0,1,1,0.00,,,NULL,3,NULL,0,NULL,NULL,NULL,NULL,NULL,eac1d3f8-a923-4997-86f1-001aed93d604,3793,2,1,0.00,NULL,NULL,NULL,NULL,NULL,NULL,0,Framed Tile 25cm x 20cm (White),0,NULL,270,202,Single,NULL,2d6555ce-90fe-43e3-8897-f2b65bfd9ccc,43001,NULL,NULL,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yean,2024-07-19 00:47:14.650,Altash Ahmed,2025-08-07 15:16:21.507,NULL,NULL,25cm x 20cm Single,FramedTile_10x8_White,FramedTile_10x8,FramedTile_10x8_White,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25cm x 20cm,White,,NULL,0.00,0,,00000000-0000-0000-0000-000000000000,NULL,"{""DateEpoch"":1762756460,""ShippingCharges"":[{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":1,""Charge"":5.99},{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""Expedited"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:33"",""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""Rush"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:34"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":1,""Charge"":12.99}]}",,PIXPTLFRM00002650196001800000WH0000,"[""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""b9c548e8-daf5-4879-b56a-332e70d1689f"",""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""329b7ec6-1796-4a45-896d-1b5d4a11dec6""]",1,Framed Tile 25cm x 20cm (White),White,[2],00000000-0000-0000-0000-000000000000,NULL,NULL,/images/admin/ppproductsize/framedtile_10x8_white_1754915400.webp,00000000-0000-0000-0000-000000000000,Framed Tile,f71fdd58-0aa3-406b-be04-b132eec1a7f7
Canvas_F38_24x30,4,NULL,0,NULL,NULL,NULL,NULL,0,60 x 75cm Photo Canvas (1.5 inch),NULL,NULL,,1,109.950,Canvas_F38_24x30,0,1,1,0.00,,,NULL,3,NULL,0,NULL,NULL,NULL,NULL,NULL,50b1c893-3b9e-4775-a43e-004efe797ce4,3666,2,2,0.00,NULL,NULL,NULL,NULL,NULL,NULL,38,60 x 75cm Photo Canvas (1.5 inch),0,NULL,600,750,60 x 75cm,NULL,89157063-04d4-498a-bb41-2171253d604f,401,NULL,NULL,00000000-0000-0000-0000-000000000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Altash Ahmed,2024-05-28 11:45:39.447,Altash Ahmed,2024-09-27 10:48:09.347,NULL,NULL,60 x 75cm,Canvas_F38_30x24,Canvas_Frame38_30x24,Canvas_F38_24x30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60 x 75cm,f38,No Frame,NULL,0.00,1,,acdad837-6a20-4e00-8691-da22d68ffd30,NULL,"{""DateEpoch"":1762756460,""ShippingCharges"":[{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":1,""Charge"":7.95},{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""Expedited"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:33"",""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""Rush"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:34"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":1,""Charge"":12.95}]}",,PIXCANTKFSTD060007500038000WH000000,"[""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""b9c548e8-daf5-4879-b56a-332e70d1689f"",""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""329b7ec6-1796-4a45-896d-1b5d4a11dec6""]",1,60 x 75cm Photo Canvas (1.5 inch),60 x 75cm,[2],00000000-0000-0000-0000-000000000000,NULL,NULL,,00000000-0000-0000-0000-000000000000,Canvas Prints,4f50c26a-1336-462a-9d91-1c54401ae106
Minisquare_4x4,409,0,0,,,,,6724,"Instagram Photo Print 4"" x 4"" (10cm x 10cm)",,0,,1,0.950,Minisquare_4x4,0,1,1,0.00,,,,3,0.00,0,,,,,0,2ecee37d-6782-47f1-843d-0176f11f4f04,2411,2,3,0.00,0,ad60cb07-7106-4eb6-89b3-6dfac2415b6b,6db6f109-4a83-4620-af76-e784491f0630,9ff0b3f7-1b44-41f5-ab2f-06606c3f6061,576a5a70-09f8-49e4-a8b3-0471a2015b2d,e736a913-ca82-41eb-a015-1e28dee2f5e5,0,"Instagram Photo Print 4"" x 4"" (10cm x 10cm)",0,,108,108,10cm x 10cm,1,2a45352f-f3aa-4c02-b3da-52cdaee4ab56,40901,0,,00000000-0000-0000-0000-000000000000,1,1,1,,00000000-0000-0000-0000-000000000000,60e2c264-2f0e-479f-8183-bc2ea298cecf,NULL,0.00,peter dimitrov,2018-03-09 17:41:12.053,Carmen Stoian,2023-01-05 12:42:41.533,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,10cm x 10cm,MiniSquare_4x4,LabPrint_5x4,MiniSquare_4x4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,10cm x 10cm,,,00000000-0000-0000-0000-000000000000,0.00,0,Finishing=None,00000000-0000-0000-0000-000000000000,0,"{""DateEpoch"":1605536673,""ShippingCharges"":[{""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""NEXT-DAY"",""Quantity"":1,""Charge"":15.49},{""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""NEXT-DAY"",""Quantity"":30,""Charge"":16.99},{""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""NEXT-DAY"",""Quantity"":50,""Charge"":16.99},{""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""NEXT-DAY"",""Quantity"":100,""Charge"":16.99},{""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""NEXT-DAY"",""Quantity"":250,""Charge"":16.99},{""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""NEXT-DAY"",""Quantity"":500,""Charge"":16.99},{""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":1,""Charge"":14.99},{""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":30,""Charge"":14.99},{""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":50,""Charge"":14.99},{""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":100,""Charge"":14.99},{""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":250,""Charge"":14.99},{""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":500,""Charge"":14.99},{""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""2-DAY"",""Quantity"":1,""Charge"":8.99},{""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""2-DAY"",""Quantity"":30,""Charge"":14.99},{""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""2-DAY"",""Quantity"":50,""Charge"":14.99},{""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""2-DAY"",""Quantity"":100,""Charge"":14.99},{""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""2-DAY"",""Quantity"":250,""Charge"":14.99},{""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""2-DAY"",""Quantity"":500,""Charge"":14.99},{""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":1,""Charge"":4.99},{""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":30,""Charge"":6.99},{""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":50,""Charge"":6.99},{""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":100,""Charge"":7.99},{""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":250,""Charge"":8.99},{""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":500,""Charge"":9.99},{""Date"":""2020-11-16 14:24"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":1,""Charge"":7.95},{""Date"":""2020-11-16 14:24"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":30,""Charge"":7.95},{""Date"":""2020-11-16 14:24"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":50,""Charge"":7.95},{""Date"":""2020-11-16 14:24"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":100,""Charge"":7.95},{""Date"":""2020-11-16 14:24"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":250,""Charge"":7.95},{""Date"":""2020-11-16 14:24"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":500,""Charge"":7.95}]}",,PIXLPTMSQ00001000100000000000000000,"[""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""b9c548e8-daf5-4879-b56a-332e70d1689f"",""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""329b7ec6-1796-4a45-896d-1b5d4a11dec6""]",1,"Instagram Photo Print 4"" x 4"" (10cm x 10cm)",,[2],00000000-0000-0000-0000-000000000000,NULL,NULL,,00000000-0000-0000-0000-000000000000,Photo Prints,e0d0c1b1-14e9-4f99-9725-d06ffc99def9
PB_LeatherLorenzo_8x8_Black_100pp,1,0,0,,,,,300,20cm x 20cm Lorenzo Window Book Black (100 p.),,0,,1,111.950,PB_LeatherLorenzo_8x8_Black_100pp,0,1,1,0.00,,,,3,0.00,0,,,,,0,4794b35f-095c-4383-9b62-0199d0e56562,2516,2,3,76.13,1,ad60cb07-7106-4eb6-89b3-6dfac2415b6b,6db6f109-4a83-4620-af76-e784491f0630,9ff0b3f7-1b44-41f5-ab2f-06606c3f6061,576a5a70-09f8-49e4-a8b3-0471a2015b2d,e736a913-ca82-41eb-a015-1e28dee2f5e5,0,20cm x 20cm Lorenzo Window Book Black (100 p.),0,,198,198,100 pages,1,ba7ff990-08b2-4fb5-b871-fe4b41eaecd4,112,0,,00000000-0000-0000-0000-000000000000,1,0,0,NULL,00000000-0000-0000-0000-000000000000,60e2c264-2f0e-479f-8183-bc2ea298cecf,NULL,0.00,Altash Ahmed,2018-04-30 15:49:29.367,Carol Dsilva,2023-12-01 12:07:36.130,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Square Leather Window Cover,PB_LeatherLorenzo_8x8_Black,PBHard_8x8,PB_LeatherLorenzo_8x8_Black,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,Square 20x20cm,Black,100,00000000-0000-0000-0000-000000000000,0.00,0,Material=Standard | WindowSize=100x100 | WindowPositionLeft=52mm | WindowPositionBottom=52mm | WindowBleed=10mm,00000000-0000-0000-0000-000000000000,0,"{""DateEpoch"":1762756458,""ShippingCharges"":[{""Date"":null,""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":1,""Charge"":14.99},{""Date"":""2021-02-17 15:38"",""ShippingMethodId"":""e6ec9798-c710-4b14-92ad-d42a870b1d5c"",""ShippingMethodName"":""NEXT-DAY International"",""Quantity"":1,""Charge"":22.12},{""Date"":""2021-09-23 11:30"",""ShippingMethodId"":""096ce0d3-20fd-4451-839f-023cf4c33720"",""ShippingMethodName"":""2-DAY International"",""Quantity"":1,""Charge"":22.50},{""Date"":""2023-12-22 12:17"",""ShippingMethodId"":""329b7ec6-1796-4a45-896d-1b5d4a11dec6"",""ShippingMethodName"":""Priority"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":1,""Charge"":6.99},{""Date"":""2025-11-10 06:32"",""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""Expedited"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:33"",""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""Rush"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-11-10 06:34"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":1,""Charge"":7.99}]}",,PIXPBKLLZSTD020002000016100BK000000,"[""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""b9c548e8-daf5-4879-b56a-332e70d1689f"",""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""329b7ec6-1796-4a45-896d-1b5d4a11dec6""]",1,20cm x 20cm Lorenzo Window Book Black (100 p.),Black,[2],00000000-0000-0000-0000-000000000000,NULL,NULL,,00000000-0000-0000-0000-000000000000,Leather Books,b28bdfe3-e589-44c4-9ec4-0ff668b65432
Gadget_IphoneSilicon_iPhoneXSmax_Black,364,NULL,0,,,,NULL,0,iPhone Case XS Max,,0,,1,19.990,Gadget_IphoneSilicon_iPhoneXSmax_Black,0,0,1,0.00,,,,3,0.00,0,,,,,0,fb723f83-50d5-43c8-a435-0219a428b7b5,2877,2,2,0.00,0,b7253533-8e1b-4f7f-9239-cef056b1d898,9e641ddf-6762-4b7d-9f0a-cfc9fb058ac3,a37ee52a-1123-4ff2-b331-7f39ea4b0a0e,bc705250-91c5-403c-bcda-b5ba80450f55,00000000-0000-0000-0000-000000000000,0,iPhone Case XS Max,0,NULL,68,148,Silicon - Black,4,e657d62a-c05f-486c-be4f-2f680e1ea97c,36404,0,,00000000-0000-0000-0000-000000000000,0,0,0,NULL,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,NULL,0.00,Carmen Stoian,2020-12-02 09:46:48.600,Altash Ahmed,2025-10-08 15:58:35.257,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,iPhone XS Max,Gadget_IphoneSilicon_iPhoneXSmax_Black,PhoneCase,Gadget_IphoneSilicon_iPhoneXSmax_Black,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,iPhone XS Max,,,00000000-0000-0000-0000-000000000000,0.00,0,,00000000-0000-0000-0000-000000000000,0,"{""DateEpoch"":1755259261,""ShippingCharges"":[{""Date"":""2021-02-17 15:38"",""ShippingMethodId"":""e6ec9798-c710-4b14-92ad-d42a870b1d5c"",""ShippingMethodName"":""NEXT-DAY International"",""Quantity"":1,""Charge"":49.99},{""Date"":""2021-09-23 11:31"",""ShippingMethodId"":""096ce0d3-20fd-4451-839f-023cf4c33720"",""ShippingMethodName"":""2-DAY International"",""Quantity"":1,""Charge"":16.99},{""Date"":""2022-02-25 15:16"",""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""Rush Next Day Delivery"",""Quantity"":1,""Charge"":16.99},{""Date"":""2022-02-25 15:16"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":1,""Charge"":9.99},{""Date"":""2023-09-08 15:34"",""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""Expedited"",""Quantity"":1,""Charge"":14.99},{""Date"":""2025-08-15 12:01"",""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":1,""Charge"":5.99}]}",,PIXPCSAPLXSM00000000J065000BK0000S0,"[""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""b9c548e8-daf5-4879-b56a-332e70d1689f"",""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""329b7ec6-1796-4a45-896d-1b5d4a11dec6""]",1,iPhone Case XS Max,Black,[2],00000000-0000-0000-0000-000000000000,NULL,NULL,,00000000-0000-0000-0000-000000000000,NULL,NULL
Gadget_SonyPlastic_XperiaZ1_Black,387,0,0,,,,,10434,Sony Xperia Z1 Plastic Black,,0,,1,20.950,Gadget_SonyPlastic_XperiaZ1_Black,0,0,1,0.00,,,,3,0.00,0,,,,,0,a79bca1b-93d6-445e-9edb-02203e0337ee,2340,2,2,0.00,0,ad60cb07-7106-4eb6-89b3-6dfac2415b6b,6db6f109-4a83-4620-af76-e784491f0630,9ff0b3f7-1b44-41f5-ab2f-06606c3f6061,576a5a70-09f8-49e4-a8b3-0471a2015b2d,e736a913-ca82-41eb-a015-1e28dee2f5e5,0,Sony Xperia Z1 Plastic Black,0,,74,141,Plastic - Black,4,bdeae427-1077-4ba1-afb6-902c51fd8f76,38703,0,,00000000-0000-0000-0000-000000000000,0,0,0,,00000000-0000-0000-0000-000000000000,60e2c264-2f0e-479f-8183-bc2ea298cecf,NULL,0.00,Initial,2017-12-09 20:19:21.693,Altash Ahmed,2025-10-08 16:53:04.810,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,Sony Xperia Z1,Gadget_SonyPlastic_XperiaZ1_Black,PhoneCase,Gadget_SonyPlastic_XperiaZ1_Black,0,1.99,11.33,4.59,17.83,7.50,1.99,17.33,6.09,29.33,11.33,NULL,,Sony Xperia Z1,,,00000000-0000-0000-0000-000000000000,0.00,0,,00000000-0000-0000-0000-000000000000,0,"{""DateEpoch"":1759941270,""ShippingCharges"":[{""Date"":null,""ShippingMethodId"":""a25c7a21-0647-4bf0-be4e-3f0a4489b0d9"",""ShippingMethodName"":""International Tracked"",""Quantity"":1,""Charge"":14.99},{""Date"":""2021-02-17 15:38"",""ShippingMethodId"":""e6ec9798-c710-4b14-92ad-d42a870b1d5c"",""ShippingMethodName"":""NEXT-DAY International"",""Quantity"":1,""Charge"":49.99},{""Date"":""2021-09-23 11:31"",""ShippingMethodId"":""096ce0d3-20fd-4451-839f-023cf4c33720"",""ShippingMethodName"":""2-DAY International"",""Quantity"":1,""Charge"":16.99},{""Date"":""2023-12-22 12:17"",""ShippingMethodId"":""329b7ec6-1796-4a45-896d-1b5d4a11dec6"",""ShippingMethodName"":""Priority"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-10-08 16:32"",""ShippingMethodId"":""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""ShippingMethodName"":""Standard"",""Quantity"":1,""Charge"":5.99},{""Date"":""2025-10-08 16:32"",""ShippingMethodId"":""b9c548e8-daf5-4879-b56a-332e70d1689f"",""ShippingMethodName"":""Expedited"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-10-08 16:33"",""ShippingMethodId"":""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""ShippingMethodName"":""Rush"",""Quantity"":1,""Charge"":0.0},{""Date"":""2025-10-08 16:34"",""ShippingMethodId"":""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""ShippingMethodName"":""Standard International"",""Quantity"":1,""Charge"":12.99}]}",,PIXPCSSNY0Z100000000I005000BK0000P0,"[""e3012c73-d9a9-46d3-9b57-9e7699795d1f"",""b9c548e8-daf5-4879-b56a-332e70d1689f"",""a6a138f5-7a55-4eda-81cc-240c871fc23d"",""79f4769d-c5b4-4d02-9378-175a91f9b75d"",""329b7ec6-1796-4a45-896d-1b5d4a11dec6""]",1,Sony Xperia Z1 Plastic Black,,[2],00000000-0000-0000-0000-000000000000,NULL,NULL,,00000000-0000-0000-0000-000000000000,NULL,NULL
